Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
71350,4533369,56,16,single,rented,yes,Police_officer,Alwar,Rajasthan,8,13,0
66812,4320824,63,11,single,rented,yes,Secretary,Silchar,Assam,7,10,0
13095,8036522,63,6,single,rented,no,Mechanical_engineer,Agra,Uttar_Pradesh,6,12,0
16880,3069692,47,19,single,norent_noown,no,Software_Developer,Sultan_Pur_Majra,Delhi,5,11,0
21857,2429683,43,20,single,rented,no,Financial_Analyst,Siliguri,West_Bengal,14,11,1
59336,5000063,38,17,single,rented,no,Technology_specialist,Yamunanagar,Haryana,5,11,0
40445,3078173,59,12,single,rented,yes,Librarian,Parbhani,Maharashtra,9,10,0
59476,3606323,33,0,single,rented,yes,Mechanical_engineer,Bongaigaon,Assam,0,11,0
49111,4449069,36,17,single,owned,yes,Magistrate,Sasaram[30],Bihar,7,11,0
24168,9215706,34,10,single,rented,yes,Designer,Sagar,Madhya_Pradesh,10,14,0
46342,2145278,47,9,single,rented,yes,Firefighter,Anantapuram[24],Andhra_Pradesh,8,10,0
59321,606432,39,9,single,rented,no,Chemical_engineer,Gwalior,Madhya_Pradesh,6,10,0
98874,1147932,32,20,single,rented,no,Geologist,Rourkela,Odisha,3,14,0
30463,3780397,28,18,single,rented,yes,Web_designer,Amaravati,Andhra_Pradesh,8,12,0
55173,4069436,67,6,single,rented,yes,Design_Engineer,Ballia,Uttar_Pradesh,5,13,0
39419,1896404,66,17,married,rented,yes,Designer,Davanagere,Karnataka,13,14,0
45392,6284000,32,3,single,rented,no,Petroleum_Engineer,Kochi,Kerala,3,11,0
60460,6644494,61,9,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,9,12,0
65066,3085012,24,0,single,rented,no,Aviator,Raichur,Karnataka,0,10,0
41245,3413189,60,1,single,rented,no,Mechanical_engineer,Miryalaguda,Telangana,1,13,1
32373,9955481,57,13,single,rented,no,Statistician,Eluru[25],Andhra_Pradesh,5,10,0
74228,2024262,62,3,single,rented,yes,Microbiologist,Pimpri-Chinchwad,Maharashtra,3,12,1
80485,3337437,67,5,single,rented,no,Comedian,Ichalkaranji,Maharashtra,5,14,1
898,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
23287,5209218,44,20,single,rented,no,Mechanical_engineer,Giridih,Jharkhand,3,14,0
89666,801797,45,16,single,rented,no,Firefighter,Nangloi_Jat,Delhi,10,14,0
90262,2531017,43,16,single,rented,no,Surgeon,Latur,Maharashtra,13,13,0
79631,6682611,67,16,single,owned,yes,Design_Engineer,Mira-Bhayandar,Maharashtra,12,10,0
70132,7653359,57,18,single,rented,no,Petroleum_Engineer,Bellary,Karnataka,14,10,0
95248,961937,57,13,single,rented,no,Graphic_Designer,Avadi,Tamil_Nadu,5,10,0
7023,1955543,22,6,married,rented,yes,Police_officer,Kollam,Kerala,6,14,0
76441,267623,32,16,single,rented,no,Lawyer,Tirunelveli,Tamil_Nadu,5,13,0
38112,1760376,50,5,single,rented,no,Petroleum_Engineer,Raebareli,Uttar_Pradesh,5,12,0
11828,9270608,79,14,single,rented,no,Analyst,Kamarhati,West_Bengal,4,12,1
20021,7810957,48,5,single,rented,yes,Design_Engineer,Kollam,Kerala,5,11,0
222,4421612,79,20,single,rented,no,Firefighter,Rohtak,Haryana,8,11,0
89991,2829317,46,13,single,rented,no,Physician,Parbhani,Maharashtra,7,11,0
94153,2248392,46,20,married,rented,yes,Physician,Lucknow,Uttar_Pradesh,13,13,0
12688,6381050,29,4,single,rented,no,Lawyer,Miryalaguda,Telangana,4,12,0
17647,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0
99306,8129321,22,16,single,rented,no,Physician,Thiruvananthapuram,Kerala,13,12,0
12979,6117194,23,9,single,rented,yes,Civil_servant,Begusarai,Bihar,9,14,0
653,1975710,42,3,single,rented,yes,Politician,Singrauli,Madhya_Pradesh,3,11,0
91784,5023035,26,10,single,rented,yes,Petroleum_Engineer,Madurai,Tamil_Nadu,9,13,0
4035,3093599,45,10,single,rented,yes,Geologist,Jorhat,Assam,4,13,0
64822,6555332,56,20,single,owned,no,Magistrate,Naihati,West_Bengal,4,10,0
15062,9173880,41,18,single,rented,yes,Petroleum_Engineer,Aurangabad,Maharashtra,7,14,0
31199,439493,46,18,single,rented,no,Web_designer,Proddatur,Andhra_Pradesh,7,10,0
41408,1853650,56,15,single,rented,no,Chemical_engineer,Nanded,Maharashtra,6,10,0
55460,4734936,31,1,single,rented,yes,Librarian,Ongole,Andhra_Pradesh,1,10,0
93858,1567163,68,7,single,rented,no,Microbiologist,Nagaon,Assam,7,10,0
15279,1113251,22,10,married,rented,no,Secretary,Bhopal,Madhya_Pradesh,10,10,0
27306,4788890,62,5,married,rented,no,Police_officer,Ambattur,Tamil_Nadu,5,12,0
50690,7128178,67,5,single,rented,yes,Lawyer,Secunderabad,Telangana,5,13,0
37013,4016035,35,19,single,rented,no,Police_officer,Patiala,Punjab,3,11,0
21110,1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,0
21105,2826092,36,15,single,rented,no,Physician,Mehsana,Gujarat,11,10,0
99564,3474234,21,18,single,rented,no,Financial_Analyst,Jaunpur,Uttar_Pradesh,11,14,0
6684,8151369,67,11,single,rented,no,Industrial_Engineer,Coimbatore,Tamil_Nadu,6,12,0
33950,1568292,48,1,single,rented,no,Technology_specialist,Ozhukarai,Puducherry,1,14,0
54754,7074289,37,1,married,rented,no,Geologist,Anantapuram[24],Andhra_Pradesh,1,12,0
85472,3013661,71,3,single,owned,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,3,14,0
94107,1725008,21,17,single,rented,no,Magistrate,Giridih,Jharkhand,5,12,0
14950,9469019,48,0,single,rented,no,Mechanical_engineer,Satna,Madhya_Pradesh,0,12,0
62590,7089126,76,14,single,rented,no,Engineer,Panchkula,Haryana,5,12,0
75541,6243139,37,18,single,rented,no,Civil_servant,Nagercoil,Tamil_Nadu,9,10,1
12080,9230149,58,3,single,rented,no,Economist,Thiruvananthapuram,Kerala,3,13,0
73849,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,1
55418,4128579,52,15,married,rented,no,Technical_writer,Miryalaguda,Telangana,13,13,0
28727,2004249,47,10,single,rented,yes,Lawyer,Tenali,Andhra_Pradesh,5,11,0
64153,1367163,33,4,single,rented,no,Dentist,Korba,Chhattisgarh,4,11,0
76205,8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi_city,Delhi,14,13,0
2162,5988378,24,9,single,rented,no,Official,Avadi,Tamil_Nadu,5,14,0
22096,6002096,32,14,single,rented,no,Secretary,Ramagundam[27],Telangana,3,13,1
43234,5165629,61,0,single,rented,no,Aviator,North_Dumdum,West_Bengal,0,12,1
53429,2418879,75,1,single,rented,no,Drafter,Bettiah[33],Bihar,1,10,0
27070,624985,47,11,single,rented,no,Software_Developer,Varanasi,Uttar_Pradesh,6,11,0
70536,6952653,40,6,single,rented,no,Fashion_Designer,Sambalpur,Odisha,6,14,0
85131,4314402,25,12,single,rented,no,Civil_engineer,Guntakal,Andhra_Pradesh,11,12,0
42145,4937591,60,2,single,rented,no,Biomedical_Engineer,Buxar[37],Bihar,2,13,1
34787,7123769,47,15,single,owned,no,Computer_hardware_engineer,Asansol,West_Bengal,9,12,0
44672,450549,22,3,single,rented,yes,Official,Agra,Uttar_Pradesh,3,13,0
65708,2491348,47,11,single,rented,no,Artist,Suryapet,Telangana,11,10,0
97710,1139981,60,12,single,rented,no,Civil_engineer,Ambattur,Tamil_Nadu,12,12,0
72715,7643432,66,17,single,rented,no,Librarian,Belgaum,Karnataka,8,13,0
95486,9669201,59,2,single,rented,no,Civil_engineer,Vijayanagaram,Andhra_Pradesh,2,14,0
42610,1072487,27,7,single,rented,no,Librarian,Latur,Maharashtra,7,11,0
97039,2412895,60,13,single,rented,no,Civil_engineer,Anand,Gujarat,4,13,0
22339,5238806,65,3,single,rented,no,Police_officer,Ramagundam[27],Telangana,3,12,1
57705,1255635,68,10,single,rented,no,Civil_engineer,Raurkela_Industrial_Township,Odisha,10,14,0
50310,61219,24,7,single,rented,no,Surgeon,Arrah,Bihar,7,14,0
56459,7522788,29,16,single,rented,no,Firefighter,Tezpur,Assam,10,12,0
88283,5798034,28,19,single,norent_noown,no,Software_Developer,Motihari[34],Bihar,3,12,0
66145,3309801,69,19,single,rented,yes,Web_designer,Gandhinagar,Gujarat,6,11,0
38379,2721517,62,6,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,6,10,0
16340,8949796,66,0,single,rented,yes,Petroleum_Engineer,Kurnool[18],Andhra_Pradesh,0,12,0
94873,2400773,25,5,single,rented,no,Petroleum_Engineer,Unnao,Uttar_Pradesh,5,14,0
61969,7613756,41,15,single,rented,no,Official,Malda,West_Bengal,10,13,0
92967,6396717,38,19,single,rented,no,Police_officer,Tirunelveli,Tamil_Nadu,9,12,0
71381,2545624,55,19,single,rented,no,Fashion_Designer,Surendranagar_Dudhrej,Gujarat,12,11,0
84575,7234302,31,1,single,rented,no,Chef,Haridwar,Uttarakhand,1,11,0
64908,495619,26,1,single,rented,no,Consultant,Raiganj,West_Bengal,1,14,1
463,7124175,44,15,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,7,10,1
28926,6350875,41,5,single,rented,no,Lawyer,Bokaro,Jharkhand,5,11,0
45449,8305980,79,19,single,rented,no,Army_officer,Pali,Rajasthan,7,10,0
79905,718860,79,13,single,rented,no,Design_Engineer,Hazaribagh,Jharkhand,3,10,0
5579,5616245,76,20,single,rented,yes,Surveyor,Kadapa[23],Andhra_Pradesh,13,13,0
39263,1169819,72,18,single,rented,yes,Computer_operator,Vadodara,Gujarat,11,10,0
88869,4432896,29,14,single,rented,no,Civil_engineer,Kavali,Andhra_Pradesh,13,14,1
29248,4995311,67,9,single,rented,no,Geologist,Danapur,Bihar,9,13,0
55386,1707111,53,5,single,rented,no,Geologist,Kochi,Kerala,5,12,0
51485,7581400,28,9,single,rented,no,Official,Rajkot,Gujarat,9,12,0
13439,5705605,28,5,single,rented,yes,Hotel_Manager,Pondicherry,Puducherry,5,11,0
27605,7040268,47,19,single,rented,yes,Software_Developer,Bhalswa_Jahangir_Pur,Delhi,11,13,0
64488,4144248,49,19,single,rented,no,Chef,Saharsa[29],Bihar,4,13,0
28812,8026612,38,13,single,rented,yes,Psychologist,Patna,Bihar,9,11,0
24927,3022992,68,5,single,rented,no,Computer_hardware_engineer,Mirzapur,Uttar_Pradesh,5,14,0
39655,9074439,41,15,single,rented,no,Chartered_Accountant,Bhagalpur,Bihar,7,10,0
27035,9397962,58,3,married,rented,no,Psychologist,Saharanpur,Uttar_Pradesh,3,14,0
71507,7374419,43,13,single,rented,yes,Chef,Allahabad,Uttar_Pradesh[5],9,13,0
41013,7410201,57,8,single,rented,no,Microbiologist,Raipur,Chhattisgarh,5,12,0
760,3528671,72,2,single,rented,no,Politician,Bhavnagar,Gujarat,2,10,0
94074,3713726,56,16,single,rented,no,Dentist,Baranagar,West_Bengal,7,14,0
42575,2764602,33,4,single,rented,no,Mechanical_engineer,Bhind,Madhya_Pradesh,4,11,0
63603,4465809,25,6,single,rented,no,Architect,Amaravati,Andhra_Pradesh,4,12,0
82236,5218196,49,12,single,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,12,10,0
50617,614251,59,14,single,rented,no,Civil_engineer,Morbi,Gujarat,12,13,0
29371,2286483,22,3,single,rented,yes,Physician,Gandhinagar,Gujarat,3,12,0
34481,6706117,70,6,single,rented,no,Secretary,Firozabad,Uttar_Pradesh,4,12,0
78466,6778173,58,0,single,rented,no,Petroleum_Engineer,Karawal_Nagar,Delhi,0,11,0
14565,7167091,51,19,single,rented,yes,Army_officer,Barasat,West_Bengal,6,11,0
32572,6220011,57,19,single,owned,no,Engineer,Phusro,Jharkhand,14,14,0
48022,8311313,56,8,single,rented,no,Software_Developer,Giridih,Jharkhand,8,12,0
75405,521887,63,20,single,rented,yes,Engineer,Khandwa,Madhya_Pradesh,9,14,0
38331,1477651,50,15,single,rented,no,Surveyor,Dewas,Madhya_Pradesh,8,13,0
5304,3179384,34,11,married,rented,no,Librarian,Amravati,Maharashtra,7,14,0
71609,1141065,65,3,single,rented,no,Flight_attendant,Tinsukia,Assam,3,11,0
79056,5003285,54,9,single,owned,no,Web_designer,Morena,Madhya_Pradesh,9,11,0
5450,3798306,42,11,single,rented,yes,Geologist,Aizawl,Mizoram,11,14,0
49502,2854227,57,3,single,rented,no,Aviator,Mau,Uttar_Pradesh,3,13,0
11173,7847940,64,16,single,rented,yes,Computer_operator,Malegaon,Maharashtra,10,11,0
39785,614251,59,14,single,rented,no,Civil_engineer,Morbi,Gujarat,12,13,0
77316,7471209,49,17,single,rented,no,Design_Engineer,Kulti,West_Bengal,9,11,0
78668,4960308,76,7,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,6,14,0
62043,8902378,41,16,single,rented,no,Technology_specialist,Kalyan-Dombivli,Maharashtra,5,14,0
57089,4816881,59,19,single,rented,no,Firefighter,Satna,Madhya_Pradesh,11,10,0
73204,828507,44,17,single,rented,no,Mechanical_engineer,Arrah,Bihar,4,11,0
8755,1770158,39,2,single,rented,no,Chemical_engineer,Ambattur,Tamil_Nadu,2,10,0
18620,957774,23,6,single,rented,no,Technician,Gandhidham,Gujarat,6,10,0
45400,7268991,35,7,single,rented,yes,Technician,Amaravati,Andhra_Pradesh,7,10,0
72314,7436747,25,3,single,rented,yes,Secretary,Dindigul,Tamil_Nadu,3,14,0
57766,4279399,49,4,single,rented,yes,Microbiologist,Pallavaram,Tamil_Nadu,4,10,0
10760,5694236,39,2,married,rented,yes,Economist,Anantapuram[24],Andhra_Pradesh,2,10,0
11577,1746647,69,2,single,rented,yes,Secretary,Jabalpur,Madhya_Pradesh,2,13,0
14476,4329352,26,3,single,rented,no,Psychologist,Nashik,Maharashtra,3,12,0
50390,5638906,46,3,married,rented,yes,Firefighter,Serampore,West_Bengal,3,13,0
87900,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,1
49406,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
57262,6831818,21,0,single,rented,no,Technician,Belgaum,Karnataka,0,13,0
18846,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
38629,4375734,30,9,single,rented,yes,Air_traffic_controller,Udupi,Karnataka,5,13,0
89034,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,1
47088,927040,72,0,single,owned,yes,Aviator,Ranchi,Jharkhand,0,13,1
86452,5303994,39,6,single,rented,no,Comedian,Surendranagar_Dudhrej,Gujarat,6,14,1
49175,1413733,25,2,single,rented,yes,Architect,Sri_Ganganagar,Rajasthan,2,14,0
2814,1657435,36,7,single,rented,yes,Hotel_Manager,Bilaspur,Chhattisgarh,7,13,1
88942,7800702,74,16,single,rented,no,Politician,Dindigul,Tamil_Nadu,8,12,0
26840,3295175,47,18,single,rented,no,Air_traffic_controller,Danapur,Bihar,6,10,0
36796,8639080,67,14,single,rented,no,Drafter,Tenali,Andhra_Pradesh,7,14,0
257,10310,70,20,single,rented,yes,Engineer,Baranagar,West_Bengal,7,14,0
95773,4250194,28,9,single,rented,no,Statistician,Ramagundam[27],Telangana,8,13,0
68554,3913626,44,13,single,rented,yes,Computer_operator,Arrah,Bihar,4,10,0
45558,7627741,71,6,single,rented,yes,Hotel_Manager,Nandyal,Andhra_Pradesh,4,14,0
62842,4598010,55,9,single,rented,no,Lawyer,Sangli-Miraj_&_Kupwad,Maharashtra,3,12,0
30424,6045469,63,7,single,rented,no,Aviator,Vijayawada,Andhra_Pradesh,7,10,0
9087,3071743,59,16,single,norent_noown,yes,Magistrate,Srinagar,Jammu_and_Kashmir,10,14,0
5684,6445556,24,14,married,rented,no,Physician,Alwar,Rajasthan,10,12,0
22960,4515909,22,12,single,rented,yes,Chef,Sonipat,Haryana,7,13,0
11693,8306987,66,0,single,rented,no,Statistician,Thane,Maharashtra,0,12,0
90428,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
77946,3318935,57,16,single,rented,no,Engineer,Berhampore,West_Bengal,4,10,0
59448,4976661,22,9,single,rented,no,Architect,Kozhikode,Kerala,8,12,0
7310,8397031,54,12,single,rented,no,Civil_servant,Adoni,Andhra_Pradesh,10,12,0
56689,1360053,47,9,single,rented,no,Software_Developer,Kharagpur,West_Bengal,4,11,0
41063,1839079,43,11,married,rented,no,Aviator,Bhubaneswar,Odisha,10,11,1
69991,3606776,69,10,single,rented,no,Technology_specialist,Tiruppur,Tamil_Nadu,10,13,0
63818,8609803,66,3,single,rented,no,Police_officer,Karimnagar,Telangana,3,11,0
61748,5021477,60,4,single,rented,no,Economist,Amroha,Uttar_Pradesh,4,10,0
97347,6862187,22,7,single,rented,no,Scientist,Srinagar,Jammu_and_Kashmir,7,12,0
54895,8254699,41,15,single,rented,no,Physician,Malegaon,Maharashtra,5,13,0
12800,1798025,45,18,single,rented,no,Statistician,Malegaon,Maharashtra,10,12,0
63313,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
15775,5785401,27,20,single,rented,no,Firefighter,Ambala,Haryana,8,13,0
99826,8171200,22,15,single,rented,no,Surgeon,Korba,Chhattisgarh,9,12,0
96742,973275,72,18,single,rented,no,Statistician,Eluru[25],Andhra_Pradesh,3,11,0
24247,8817634,22,1,single,rented,no,Petroleum_Engineer,Jalandhar,Punjab,1,14,0
73029,6474681,31,6,single,rented,no,Civil_engineer,Mumbai,Maharashtra,6,10,0
85818,1452586,65,11,single,rented,no,Air_traffic_controller,Avadi,Tamil_Nadu,11,10,0
90533,4114112,67,10,single,rented,no,Chef,Morena,Madhya_Pradesh,10,13,0
66500,9879257,35,8,single,rented,yes,Technical_writer,Jaipur,Rajasthan,4,10,0
28046,8237019,76,8,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,8,12,0
9,7566849,24,17,single,rented,yes,Flight_attendant,Kota[6],Rajasthan,11,11,0
53559,8374247,25,20,single,norent_noown,no,Fashion_Designer,Tumkur,Karnataka,4,11,0
81293,779608,25,13,single,rented,yes,Industrial_Engineer,Nadiad,Gujarat,6,13,0
48250,7211746,58,20,single,rented,yes,Architect,Asansol,West_Bengal,10,11,0
87212,5238806,65,3,single,rented,no,Police_officer,Ramagundam[27],Telangana,3,12,1
5454,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12,0
96404,4406338,78,17,single,rented,no,Fashion_Designer,Vadodara,Gujarat,10,10,0
20038,6581560,50,13,single,rented,no,Air_traffic_controller,Kollam,Kerala,7,12,0
83781,1812300,29,19,single,rented,no,Politician,Jodhpur,Rajasthan,11,14,0
27219,3342757,21,18,single,rented,no,Surgeon,Amravati,Maharashtra,9,14,0
90876,8364348,70,8,single,norent_noown,no,Web_designer,Bhusawal,Maharashtra,5,13,0
52258,3255445,39,1,single,rented,yes,Civil_servant,Aligarh,Uttar_Pradesh,1,11,0
16758,4449069,36,17,single,owned,yes,Magistrate,Sasaram[30],Bihar,7,11,0
6617,4247387,65,20,single,rented,yes,Microbiologist,Sikar,Rajasthan,4,10,0
63505,3154035,78,5,single,rented,no,Civil_servant,Hazaribagh,Jharkhand,5,14,0
60374,5904431,75,6,single,rented,yes,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,12,0
95184,7552384,33,17,married,rented,no,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,4,12,0
37671,8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
6925,1586203,65,17,single,rented,no,Police_officer,Loni,Uttar_Pradesh,5,10,0
72092,2303998,44,20,single,rented,no,Civil_servant,Surat,Gujarat,4,11,0
42861,6274008,47,20,single,rented,no,Politician,Motihari[34],Bihar,9,13,0
93621,7845861,70,7,single,rented,no,Software_Developer,Siwan[32],Bihar,4,10,0
57593,3081814,32,12,single,owned,no,Aviator,Lucknow,Uttar_Pradesh,3,13,0
59140,9130139,40,11,married,rented,no,Chef,Gulbarga,Karnataka,5,12,0
94070,3805156,72,4,single,rented,no,Artist,Karawal_Nagar,Delhi,4,12,1
67772,6510098,42,11,single,rented,no,Technician,Vadodara,Gujarat,11,11,0
22472,9545124,29,2,single,rented,yes,Mechanical_engineer,Pondicherry,Puducherry,2,11,0
72263,4806237,79,10,married,rented,no,Technician,Allahabad,Uttar_Pradesh[5],4,11,1
55456,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1
5002,4186842,58,9,single,rented,yes,Librarian,Raebareli,Uttar_Pradesh,5,13,0
71802,6406820,54,5,single,rented,yes,Aviator,Kottayam,Kerala,3,14,0
22256,960205,66,16,single,rented,no,Comedian,Vijayawada,Andhra_Pradesh,7,11,1
77440,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
96875,5982800,39,12,single,rented,no,Analyst,Chandrapur,Maharashtra,12,10,0
56790,2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,0
29684,439745,66,4,married,rented,no,Lawyer,Madurai,Tamil_Nadu,4,12,0
71413,6558967,41,10,married,rented,no,Comedian,Bongaigaon,Assam,10,12,0
10213,4883818,72,16,single,rented,no,Politician,Chandigarh_city,Chandigarh,7,12,0
34024,4813212,55,3,single,rented,no,Graphic_Designer,Katihar,Bihar,3,11,0
26116,2936274,49,4,single,rented,no,Design_Engineer,Pondicherry,Puducherry,4,10,1
45823,7321831,46,8,single,rented,no,Technician,Lucknow,Uttar_Pradesh,6,11,0
86874,7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,1
88113,7325901,74,12,single,rented,yes,Magistrate,Khammam,Telangana,12,13,0
87759,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
33214,4784462,60,19,married,rented,yes,Economist,Durg,Chhattisgarh,9,14,0
8395,8811537,39,14,single,rented,no,Analyst,Moradabad,Uttar_Pradesh,7,10,0
97114,4062276,27,7,single,rented,no,Software_Developer,Jhansi,Uttar_Pradesh,7,12,0
51397,6938459,42,16,single,rented,no,Technology_specialist,Shivpuri,Madhya_Pradesh,11,11,0
98813,1680165,67,2,single,rented,no,Civil_engineer,Jammu[16],Jammu_and_Kashmir,2,11,0
88505,3485450,64,15,single,rented,no,Lawyer,Bijapur,Karnataka,7,13,0
75069,7213058,50,12,single,rented,no,Army_officer,Amravati,Maharashtra,4,12,0
15693,3369187,59,3,single,rented,yes,Surgeon,Tirunelveli,Tamil_Nadu,3,14,0
52531,5831049,36,1,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,1,13,0
61892,182326,27,12,single,rented,yes,Industrial_Engineer,Loni,Uttar_Pradesh,4,14,0
90872,2062048,50,3,single,rented,yes,Industrial_Engineer,Bareilly,Uttar_Pradesh,3,11,1
66006,6894894,27,7,single,rented,no,Librarian,Vasai-Virar,Maharashtra,7,13,0
88431,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
24099,2041208,63,6,single,rented,no,Mechanical_engineer,Kochi,Kerala,6,12,0
35420,7932170,66,4,single,rented,no,Civil_servant,Navi_Mumbai,Maharashtra,4,12,0
14121,2090531,71,7,married,rented,no,Microbiologist,Aligarh,Uttar_Pradesh,3,12,0
59280,678684,67,1,single,rented,no,Magistrate,Kirari_Suleman_Nagar,Delhi,1,10,0
94450,4636538,56,4,single,rented,no,Chemical_engineer,Chinsurah,West_Bengal,4,10,0
90570,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,1
